load_torque_Nm;mechanical_power_W
0.03787;14.16157796
0.03788;14.16526966
0.03789;14.16896134
0.0379;14.17265299
0.03791;14.17634462
0.03792;14.18003622
0.03793;14.18372779
0.03794;14.17943649
0.03795;14.17434245
0.03796;14.16924377
0.03797;14.16414042
0.03798;14.15903243
0.03799;14.15391977
0.038;14.14880247
0.03801;14.14368051
0.03802;14.1385539
0.03803;14.13342263
0.03804;14.12828671
0.03805;14.12314613
0.03806;14.1180009
0.03807;14.11285101
0.03808;14.10769647
0.03809;14.10253728
0.0381;14.09737343
0.03811;14.09220493
0.03812;14.08703178
0.03813;14.08185397
0.03814;14.0766715
0.03815;14.07148438
0.03816;14.06629261
0.03817;14.06109618
0.03818;14.0558951
0.03819;14.05068937
0.0382;14.04547898
0.03821;14.04026393
0.03822;14.03504424
0.03823;14.02981988
0.03824;14.02459088
0.03825;14.01935722
0.03826;14.0141189
0.03827;14.00887593
0.03828;14.00362831
0.03829;13.99837603
0.0383;13.9931191
0.03831;13.98785751
0.03832;13.98259127
0.03833;13.97732038
0.03834;13.97204483
0.03835;13.96676463
0.03836;13.96147977
0.03837;13.95619026
0.03838;13.95089609
0.03839;13.94559728
0.0384;13.9402938
0.03841;13.93498567
0.03842;13.92967289
0.03843;13.92435545
0.03844;13.91903336
0.03845;13.91370662
0.03846;13.90837522
0.03847;13.90303917
0.03848;13.89769846
0.03849;13.8923531
0.0385;13.88700308
0.03851;13.88164841
0.03852;13.87628909
0.03853;13.87092511
0.03854;13.86555648
0.03855;13.86018319
0.03856;13.85480525
0.03857;13.84942265
0.03858;13.8440354
0.03859;13.8386435
0.0386;13.83324694
0.03861;13.82784573
0.03862;13.82243986
0.03863;13.81702934
0.03864;13.81161417
0.03865;13.80619434
0.03866;13.80076985
0.03867;13.79534072
0.03868;13.78990692
0.03869;13.78446848
0.0387;13.77902538
0.03871;13.77357762
0.03872;13.76812522
0.03873;13.76266815
0.03874;13.75720644
0.03875;13.75174006
0.03876;13.74626904
0.03877;13.74079336
0.03878;13.73531303
0.03879;13.72982804
0.0388;13.7243384
0.03881;13.7188441
0.03882;13.71334515
0.03883;13.70784154
0.03884;13.70233328
0.03885;13.69682037
0.03886;13.6913028
0.03887;13.68578058
0.03888;13.68025371
0.03889;13.67472218
0.0389;13.66918599
0.03891;13.66364515
0.03892;13.65809966
0.03893;13.65254951
0.03894;13.64699471
0.03895;13.64143526
0.03896;13.63587115
0.03897;13.63030238
0.03898;13.62472896
0.03899;13.61915089
0.039;13.61356817
0.03901;13.60798078
0.03902;13.60238875
0.03903;13.59679206
0.03904;13.59119072
0.03905;13.58558472
0.03906;13.57997407
0.03907;13.57435876
0.03908;13.5687388
0.03909;13.56311419
0.0391;13.55748492
0.03911;13.551851
0.03912;13.54621242
0.03913;13.54056919
0.03914;13.5349213
0.03915;13.52926876
0.03916;13.52361157
0.03917;13.51794972
0.03918;13.51228322
0.03919;13.50661206
0.0392;13.50093625
0.03921;13.49525579
0.03922;13.48957067
0.03923;13.48388089
0.03924;13.47818647
0.03925;13.47248738
0.03926;13.46678365
0.03927;13.46107526
0.03928;13.45536221
0.03929;13.44964452
0.0393;13.44392216
0.03931;13.43819516
0.03932;13.43246349
0.03933;13.42672718
0.03934;13.42098621
0.03935;13.41524058
0.03936;13.40949031
0.03937;13.40373537
0.03938;13.39797579
0.03939;13.39221155
0.0394;13.38644265
0.03941;13.3806691
0.03942;13.3748909
0.03943;13.36910804
0.03944;13.36332053
0.03945;13.35752836
0.03946;13.35173154
0.03947;13.34593007
0.03948;13.34012394
0.03949;13.33431316
0.0395;13.32849772
0.03951;13.32267763
0.03952;13.31685288
0.03953;13.31102348
0.03954;13.30518943
0.03955;13.29935072
0.03956;13.29350736
0.03957;13.28765934
0.03958;13.28180667
0.03959;13.27594935
0.0396;13.27008737
0.03961;13.26422074
0.03962;13.25834945
0.03963;13.25247351
0.03964;13.24659291
0.03965;13.24070766
0.03966;13.23481776
0.03967;13.2289232
0.03968;13.22302398
0.03969;13.21712012
0.0397;13.2112116
0.03971;13.20529842
0.03972;13.19938059
0.03973;13.19345811
0.03974;13.18753097
0.03975;13.18159918
0.03976;13.17566273
0.03977;13.16972163
0.03978;13.16377587
0.03979;13.15782546
0.0398;13.1518704
0.03981;13.14591068
0.03982;13.13994631
0.03983;13.13397729
0.03984;13.12800361
0.03985;13.12202527
0.03986;13.11604228
0.03987;13.11005464
0.03988;13.10406234
0.03989;13.09806539
0.0399;13.09206379
0.03991;13.08605753
0.03992;13.08004661
0.03993;13.07403104
0.03994;13.06801082
0.03995;13.06198594
0.03996;13.05595641
0.03997;13.04992223
0.03998;13.04388339
0.03999;13.0378399
0.04;13.03179175
0.04001;13.02573895
0.04002;13.01968149
0.04003;13.01361938
0.04004;13.00755262
0.04005;13.0014812
0.04006;12.99540512
0.04007;12.9893244
0.04008;12.98323902
0.04009;12.97714898
0.0401;12.97105429
0.04011;12.96495495
0.04012;12.95885095
0.04013;12.9527423
0.04014;12.94662899
0.04015;12.94051103
0.04016;12.93438841
0.04017;12.92826114
0.04018;12.92212922
0.04019;12.91599264
0.0402;12.90985141
0.04021;12.90370553
0.04022;12.89755498
0.04023;12.89139979
0.04024;12.88523994
0.04025;12.87907544
0.04026;12.87290628
0.04027;12.86673247
0.04028;12.860554
0.04029;12.85437088
0.0403;12.84818311
0.04031;12.84199068
0.04032;12.8357936
0.04033;12.82959186
0.04034;12.82338547
0.04035;12.81717443
0.04036;12.81095873
0.04037;12.80473838
0.04038;12.79851337
0.04039;12.79228371
0.0404;12.78604939
0.04041;12.77981042
0.04042;12.77356679
0.04043;12.76731852
0.04044;12.76106558
0.04045;12.754808
0.04046;12.74854575
0.04047;12.74227886
0.04048;12.73600731
0.04049;12.72973111
0.0405;12.72345025
0.04051;12.71716473
0.04052;12.71087457
0.04053;12.70457975
0.04054;12.69828027
0.04055;12.69197614
0.04056;12.68566736
0.04057;12.67935392
0.04058;12.67303583
0.04059;12.66671308
0.0406;12.66038568
0.04061;12.65405363
0.04062;12.64771692
0.04063;12.64137556
0.04064;12.63502954
0.04065;12.62867887
0.04066;12.62232354
0.04067;12.61596356
0.04068;12.60959893
0.04069;12.60322964
0.0407;12.5968557
0.04071;12.5904771
0.04072;12.58409385
0.04073;12.57770595
0.04074;12.57131339
0.04075;12.56491617
0.04076;12.55851431
0.04077;12.55210778
0.04078;12.54569661
0.04079;12.53928078
0.0408;12.53286029
0.04081;12.52643515
0.04082;12.52000536
0.04083;12.51357091
0.04084;12.50713181
0.04085;12.50068806
0.04086;12.49423965
0.04087;12.48778658
0.04088;12.48132886
0.04089;12.47486649
0.0409;12.46839947
0.04091;12.46192778
0.04092;12.45545145
0.04093;12.44897046
0.04094;12.44248482
0.04095;12.43599452
0.04096;12.42949957
0.04097;12.42299996
0.04098;12.4164957
0.04099;12.40998679
0.041;12.40347322
0.04101;12.39695499
0.04102;12.39043212
0.04103;12.38390459
0.04104;12.3773724
0.04105;12.37083556
0.04106;12.36429407
0.04107;12.35774792
0.04108;12.35119712
0.04109;12.34464166
0.0411;12.33808155
0.04111;12.33151678
0.04112;12.32494736
0.04113;12.31837329
0.04114;12.31179456
0.04115;12.30521118
0.04116;12.29862314
0.04117;12.29203045
0.04118;12.28543311
0.04119;12.27883111
0.0412;12.27222446
0.04121;12.26561315
0.04122;12.25899719
0.04123;12.25237657
0.04124;12.2457513
0.04125;12.23912138
0.04126;12.2324868
0.04127;12.22584757
0.04128;12.21920368
0.04129;12.21255514
0.0413;12.20590195
0.04131;12.1992441
0.04132;12.19258159
0.04133;12.18591444
0.04134;12.17924262
0.04135;12.17256616
0.04136;12.16588504
0.04137;12.15919926
0.04138;12.15250883
0.04139;12.14581375
0.0414;12.13911401
0.04141;12.13240962
0.04142;12.12570058
0.04143;12.11898688
0.04144;12.11226852
0.04145;12.10554551
0.04146;12.09881785
0.04147;12.09208553
0.04148;12.08534856
0.04149;12.07860694
0.0415;12.07186066
0.04151;12.06510973
0.04152;12.05835414
0.04153;12.0515939
0.04154;12.044829
0.04155;12.03805945
0.04156;12.03128525
0.04157;12.02450639
0.04158;12.01772287
0.04159;12.01093471
0.0416;12.00414188
0.04161;11.99734441
0.04162;11.99054228
0.04163;11.9837355
0.04164;11.97692406
0.04165;11.97010796
0.04166;11.96328722
0.04167;11.95646182
0.04168;11.94963176
0.04169;11.94279705
0.0417;11.93595769
0.04171;11.92911367
0.04172;11.922265
0.04173;11.91541167
0.04174;11.90855369
0.04175;11.90169106
0.04176;11.89482377
0.04177;11.88795183
0.04178;11.88107523
0.04179;11.87419398
0.0418;11.86730807
0.04181;11.86041751
0.04182;11.8535223
0.04183;11.84662243
0.04184;11.83971791
0.04185;11.83280873
0.04186;11.8258949
0.04187;11.81897641
0.04188;11.81205327
0.04189;11.80512548
0.0419;11.79819303
0.04191;11.79125593
0.04192;11.78431417
0.04193;11.77736776
0.04194;11.7704167
0.04195;11.76346098
0.04196;11.75650061
0.04197;11.74953558
0.04198;11.7425659
0.04199;11.73559156
0.042;11.72861257
0.04201;11.72162893
0.04202;11.71464063
0.04203;11.70764768
0.04204;11.70065007
0.04205;11.69364781
0.04206;11.6866409
0.04207;11.67962933
0.04208;11.6726131
0.04209;11.66559222
0.0421;11.65856669
0.04211;11.65153651
0.04212;11.64450167
0.04213;11.63746217
0.04214;11.63041802
0.04215;11.62336922
0.04216;11.61631576
0.04217;11.60925765
0.04218;11.60219489
0.04219;11.59512747
0.0422;11.58805539
0.04221;11.58097866
0.04222;11.57389728
0.04223;11.56681124
0.04224;11.55972055
0.04225;11.55262521
0.04226;11.54552521
0.04227;11.53842055
0.04228;11.53131125
0.04229;11.52419728
0.0423;11.51707867
0.04231;11.5099554
0.04232;11.50282747
0.04233;11.49569489
0.04234;11.48855766
0.04235;11.48141577
0.04236;11.47426923
0.04237;11.46711804
0.04238;11.45996219
0.04239;11.45280168
0.0424;11.44563652
0.04241;11.43846671
0.04242;11.43129224
0.04243;11.42411312
0.04244;11.41692935
0.04245;11.40974092
0.04246;11.40254784
0.04247;11.3953501
0.04248;11.38814771
0.04249;11.38094066
0.0425;11.37372896
0.04251;11.3665126
0.04252;11.3592916
0.04253;11.35206593
0.04254;11.34483561
0.04255;11.33760064
0.04256;11.33036102
0.04257;11.32311674
0.04258;11.3158678
0.04259;11.30861422
0.0426;11.30135597
0.04261;11.29409308
0.04262;11.28682552
0.04263;11.27955332
0.04264;11.27227646
0.04265;11.26499495
0.04266;11.25770878
0.04267;11.25041796
0.04268;11.24312248
0.04269;11.23582235
0.0427;11.22851757
0.04271;11.22120813
0.04272;11.21389403
0.04273;11.20657529
0.04274;11.19925188
0.04275;11.19192383
0.04276;11.18459112
0.04277;11.17725375
0.04278;11.16991174
0.04279;11.16256506
0.0428;11.15521374
0.04281;11.14785776
0.04282;11.14049712
0.04283;11.13313183
0.04284;11.12576189
0.04285;11.11838729
0.04286;11.11100804
0.04287;11.10362413
0.04288;11.09623557
0.04289;11.08884236
0.0429;11.08144449
0.04291;11.07404196
0.04292;11.06663479
0.04293;11.05922295
0.04294;11.05180647
0.04295;11.04438533
0.04296;11.03695953
0.04297;11.02952909
0.04298;11.02209398
0.04299;11.01465423
0.043;11.00720982
0.04301;10.99976075
0.04302;10.99230703
0.04303;10.98484866
0.04304;10.97738563
0.04305;10.96991795
0.04306;10.96244561
0.04307;10.95496862
0.04308;10.94748698
0.04309;10.94000068
0.0431;10.93250972
0.04311;10.92501412
0.04312;10.91751385
0.04313;10.91000894
0.04314;10.90249937
0.04315;10.89498515
0.04316;10.88746627
0.04317;10.87994273
0.04318;10.87241455
0.04319;10.86488171
0.0432;10.85734421
0.04321;10.84980206
0.04322;10.84225526
0.04323;10.8347038
0.04324;10.82714769
0.04325;10.81958692
0.04326;10.8120215
0.04327;10.80445143
0.04328;10.7968767
0.04329;10.78929731
0.0433;10.78171328
0.04331;10.77412458
0.04332;10.76653124
0.04333;10.75893324
0.04334;10.75133058
0.04335;10.74372328
0.04336;10.73611131
0.04337;10.7284947
0.04338;10.72087343
0.04339;10.7132475
0.0434;10.70561692
0.04341;10.69798169
0.04342;10.6903418
0.04343;10.68269726
0.04344;10.67504806
0.04345;10.66739421
0.04346;10.65973571
0.04347;10.65207255
0.04348;10.64440473
0.04349;10.63673227
0.0435;10.62905514
0.04351;10.62137337
0.04352;10.61368694
0.04353;10.60599585
0.04354;10.59830012
0.04355;10.59059972
0.04356;10.58289468
0.04357;10.57518498
0.04358;10.56747062
0.04359;10.55975161
0.0436;10.55202795
0.04361;10.54429963
0.04362;10.53656666
0.04363;10.52882903
0.04364;10.52108675
0.04365;10.51333982
0.04366;10.50558823
0.04367;10.49783198
0.04368;10.49007109
0.04369;10.48230553
0.0437;10.47453533
0.04371;10.46676047
0.04372;10.45898095
0.04373;10.45119679
0.04374;10.44340796
0.04375;10.43561449
0.04376;10.42781635
0.04377;10.42001357
0.04378;10.41220613
0.04379;10.40439404
0.0438;10.39657729
0.04381;10.38875589
0.04382;10.38092983
0.04383;10.37309912
0.04384;10.36526375
0.04385;10.35742374
0.04386;10.34957906
0.04387;10.34172973
0.04388;10.33387575
0.04389;10.32601712
0.0439;10.31815383
0.04391;10.31028588
0.04392;10.30241328
0.04393;10.29453603
0.04394;10.28665412
0.04395;10.27876756
0.04396;10.27087635
0.04397;10.26298048
0.04398;10.25507996
0.04399;10.24717478
0.044;10.23926495
0.04401;10.23135046
0.04402;10.22343132
0.04403;10.21550752
0.04404;10.20757907
0.04405;10.19964597
0.04406;10.19170821
0.04407;10.1837658
0.04408;10.17581874
0.04409;10.16786702
0.0441;10.15991064
0.04411;10.15194961
0.04412;10.14398393
0.04413;10.13601359
0.04414;10.1280386
0.04415;10.12005896
0.04416;10.11207466
0.04417;10.1040857
0.04418;10.0960921
0.04419;10.08809383
0.0442;10.08009092
0.04421;10.07208335
0.04422;10.06407112
0.04423;10.05605424
0.04424;10.04803271
0.04425;10.04000652
0.04426;10.03197568
0.04427;10.02394018
0.04428;10.01590003
0.04429;10.00785523
0.0443;9.999805772
0.04431;9.991751659
0.04432;9.983692892
0.04433;9.975629471
0.04434;9.967561396
0.04435;9.959488666
0.04436;9.951411282
0.04437;9.943329244
0.04438;9.935242552
0.04439;9.927151206
0.0444;9.919055205
0.04441;9.91095455
0.04442;9.902849241
0.04443;9.894739278
0.04444;9.88662466
0.04445;9.878505389
0.04446;9.870381463
0.04447;9.862252883
0.04448;9.854119648
0.04449;9.84598176
0.0445;9.837839217
0.04451;9.82969202
0.04452;9.821540169
0.04453;9.813383664
0.04454;9.805222504
0.04455;9.79705669
0.04456;9.788886222
0.04457;9.7807111
0.04458;9.772531324
0.04459;9.764346893
0.0446;9.756157808
0.04461;9.747964069
0.04462;9.739765676
0.04463;9.731562628
0.04464;9.723354927
0.04465;9.715142571
0.04466;9.706925561
0.04467;9.698703896
0.04468;9.690477578
0.04469;9.682246605
0.0447;9.674010978
0.04471;9.665770697
0.04472;9.657525761
0.04473;9.649276172
0.04474;9.641021928
0.04475;9.63276303
0.04476;9.624499478
0.04477;9.616231271
0.04478;9.607958411
0.04479;9.599680896
0.0448;9.591398727
0.04481;9.583111903
0.04482;9.574820426
0.04483;9.566524294
0.04484;9.558223508
0.04485;9.549918068
0.04486;9.541607974
0.04487;9.533293225
0.04488;9.524973822
0.04489;9.516649765
0.0449;9.508321054
0.04491;9.499987689
0.04492;9.491649669
0.04493;9.483306995
0.04494;9.474959667
0.04495;9.466607685
0.04496;9.458251049
0.04497;9.449889758
0.04498;9.441523813
0.04499;9.433153214
0.045;9.424777961
0.04501;9.416398053
0.04502;9.408013492
0.04503;9.399624276
0.04504;9.391230405
0.04505;9.382831881
0.04506;9.374428703
0.04507;9.36602087
0.04508;9.357608383
0.04509;9.349191242
0.0451;9.340769446
0.04511;9.332342996
0.04512;9.323911893
0.04513;9.315476135
0.04514;9.307035722
0.04515;9.298590656
0.04516;9.290140935
0.04517;9.28168656
0.04518;9.273227531
0.04519;9.264763848
0.0452;9.25629551
0.04521;9.247822519
0.04522;9.239344873
0.04523;9.230862572
0.04524;9.222375618
0.04525;9.213884009
0.04526;9.205387747
0.04527;9.19688683
0.04528;9.188381258
0.04529;9.179871033
0.0453;9.171356153
0.04531;9.16283662
0.04532;9.154312431
0.04533;9.145783589
0.04534;9.137250093
0.04535;9.128711942
0.04536;9.120169137
0.04537;9.111621678
0.04538;9.103069565
0.04539;9.094512797
0.0454;9.085951375
0.04541;9.077385299
0.04542;9.068814569
0.04543;9.060239185
0.04544;9.051659146
0.04545;9.043074453
0.04546;9.034485106
0.04547;9.025891105
0.04548;9.01729245
0.04549;9.00868914
0.0455;9.000081176
0.04551;8.991468558
0.04552;8.982851286
0.04553;8.974229359
0.04554;8.965602779
0.04555;8.956971544
0.04556;8.948335654
0.04557;8.939695111
0.04558;8.931049914
0.04559;8.922400062
0.0456;8.913745556
0.04561;8.905086396
0.04562;8.896422581
0.04563;8.887754113
0.04564;8.87908099
0.04565;8.870403213
0.04566;8.861720781
0.04567;8.853033696
0.04568;8.844341956
0.04569;8.835645562
0.0457;8.826944514
0.04571;8.818238812
0.04572;8.809528455
0.04573;8.800813445
0.04574;8.79209378
0.04575;8.783369461
0.04576;8.774640487
0.04577;8.76590686
0.04578;8.757168578
0.04579;8.748425642
0.0458;8.739678052
0.04581;8.730925807
0.04582;8.722168909
0.04583;8.713407356
0.04584;8.704641149
0.04585;8.695870287
0.04586;8.687094772
0.04587;8.678314602
0.04588;8.669529778
0.04589;8.6607403
0.0459;8.651946168
0.04591;8.643147381
0.04592;8.634343941
0.04593;8.625535846
0.04594;8.616723097
0.04595;8.607905693
0.04596;8.599083636
0.04597;8.590256924
0.04598;8.581425558
0.04599;8.572589538
0.046;8.563748863
0.04601;8.554903534
0.04602;8.546053552
0.04603;8.537198915
0.04604;8.528339623
0.04605;8.519475678
0.04606;8.510607078
0.04607;8.501733824
0.04608;8.492855916
0.04609;8.483973354
0.0461;8.475086137
0.04611;8.466194266
0.04612;8.457297741
0.04613;8.448396562
0.04614;8.439490729
0.04615;8.430580241
0.04616;8.421665099
0.04617;8.412745303
0.04618;8.403820853
0.04619;8.394891749
0.0462;8.38595799
0.04621;8.377019577
0.04622;8.36807651
0.04623;8.359128789
0.04624;8.350176413
0.04625;8.341219383
0.04626;8.3322577
0.04627;8.323291361
0.04628;8.314320369
0.04629;8.305344722
0.0463;8.296364422
0.04631;8.287379467
0.04632;8.278389858
0.04633;8.269395594
0.04634;8.260396676
0.04635;8.251393105
0.04636;8.242384879
0.04637;8.233371998
0.04638;8.224354464
0.04639;8.215332275
0.0464;8.206305432
0.04641;8.197273935
0.04642;8.188237784
0.04643;8.179196978
0.04644;8.170151519
0.04645;8.161101405
0.04646;8.152046637
0.04647;8.142987214
0.04648;8.133923138
0.04649;8.124854407
0.0465;8.115781022
0.04651;8.106702983
0.04652;8.097620289
0.04653;8.088532941
0.04654;8.07944094
0.04655;8.070344284
0.04656;8.061242973
0.04657;8.052137009
0.04658;8.04302639
0.04659;8.033911117
0.0466;8.02479119
0.04661;8.015666609
0.04662;8.006537373
0.04663;7.997403483
0.04664;7.98826494
0.04665;7.979121741
0.04666;7.969973889
0.04667;7.960821382
0.04668;7.951664222
0.04669;7.942502407
0.0467;7.933335937
0.04671;7.924164814
0.04672;7.914989036
0.04673;7.905808604
0.04674;7.896623518
0.04675;7.887433778
0.04676;7.878239383
0.04677;7.869040335
0.04678;7.859836632
0.04679;7.850628275
0.0468;7.841415263
0.04681;7.832197598
0.04682;7.822975278
0.04683;7.813748304
0.04684;7.804516676
0.04685;7.795280393
0.04686;7.786039457
0.04687;7.776793866
0.04688;7.767543621
0.04689;7.758288722
0.0469;7.749029168
0.04691;7.739764961
0.04692;7.730496099
0.04693;7.721222583
0.04694;7.711944412
0.04695;7.702661588
0.04696;7.693374109
0.04697;7.684081976
0.04698;7.674785189
0.04699;7.665483748
0.047;7.656177652
0.04701;7.646866902
0.04702;7.637551498
0.04703;7.62823144
0.04704;7.618906728
0.04705;7.609577361
0.04706;7.60024334
0.04707;7.590904665
0.04708;7.581561336
0.04709;7.572213352
0.0471;7.562860715
0.04711;7.553503423
0.04712;7.544141477
0.04713;7.534774876
0.04714;7.525403622
0.04715;7.516027713
0.04716;7.50664715
0.04717;7.497261933
0.04718;7.487872062
0.04719;7.478477536
0.0472;7.469078356
0.04721;7.459674522
0.04722;7.450266034
0.04723;7.440852892
0.04724;7.431435095
0.04725;7.422012644
0.04726;7.412585539
0.04727;7.40315378
0.04728;7.393717366
0.04729;7.384276299
0.0473;7.374830577
0.04731;7.365380201
0.04732;7.35592517
0.04733;7.346465486
0.04734;7.337001147
0.04735;7.327532154
0.04736;7.318058507
0.04737;7.308580205
0.04738;7.29909725
0.04739;7.28960964
0.0474;7.280117376
0.04741;7.270620458
0.04742;7.261118885
0.04743;7.251612659
0.04744;7.242101778
0.04745;7.232586243
0.04746;7.223066053
0.04747;7.21354121
0.04748;7.204011712
0.04749;7.19447756
0.0475;7.184938754
0.04751;7.175395294
0.04752;7.165847179
0.04753;7.15629441
0.04754;7.146736987
0.04755;7.13717491
0.04756;7.127608179
0.04757;7.118036793
0.04758;7.108460753
0.04759;7.098880059
0.0476;7.089294711
0.04761;7.079704709
0.04762;7.070110052
0.04763;7.060510741
0.04764;7.050906776
0.04765;7.041298157
0.04766;7.031684883
0.04767;7.022066955
0.04768;7.012444373
0.04769;7.002817137
0.0477;6.993185247
0.04771;6.983548702
0.04772;6.973907504
0.04773;6.964261651
0.04774;6.954611143
0.04775;6.944955982
0.04776;6.935296166
0.04777;6.925631696
0.04778;6.915962572
0.04779;6.906288794
0.0478;6.896610362
0.04781;6.886927275
0.04782;6.877239534
0.04783;6.867547139
0.04784;6.85785009
0.04785;6.848148386
0.04786;6.838442028
0.04787;6.828731016
0.04788;6.81901535
0.04789;6.80929503
0.0479;6.799570055
0.04791;6.789840426
0.04792;6.780106143
0.04793;6.770367206
0.04794;6.760623615
0.04795;6.750875369
0.04796;6.741122469
0.04797;6.731364915
0.04798;6.721602707
0.04799;6.711835844
0.048;6.702064328
0.04801;6.692288157
0.04802;6.682507332
0.04803;6.672721852
0.04804;6.662931719
0.04805;6.653136931
0.04806;6.643337489
0.04807;6.633533393
0.04808;6.623724642
0.04809;6.613911238
0.0481;6.604093179
0.04811;6.594270466
0.04812;6.584443099
0.04813;6.574611077
0.04814;6.564774402
0.04815;6.554933072
0.04816;6.545087088
0.04817;6.535236449
0.04818;6.525381157
0.04819;6.51552121
0.0482;6.505656609
0.04821;6.495787354
0.04822;6.485913445
0.04823;6.476034881
0.04824;6.466151663
0.04825;6.456263791
0.04826;6.446371265
0.04827;6.436474085
0.04828;6.42657225
0.04829;6.416665761
0.0483;6.406754618
0.04831;6.396838821
0.04832;6.386918369
0.04833;6.376993264
0.04834;6.367063504
0.04835;6.35712909
0.04836;6.347190022
0.04837;6.337246299
0.04838;6.327297922
0.04839;6.317344891
0.0484;6.307387206
0.04841;6.297424867
0.04842;6.287457873
0.04843;6.277486225
0.04844;6.267509923
0.04845;6.257528967
0.04846;6.247543357
0.04847;6.237553092
0.04848;6.227558173
0.04849;6.2175586
0.0485;6.207554373
0.04851;6.197545491
0.04852;6.187531956
0.04853;6.177513766
0.04854;6.167490922
0.04855;6.157463423
0.04856;6.147431271
0.04857;6.137394464
0.04858;6.127353003
0.04859;6.117306888
0.0486;6.107256119
0.04861;6.097200695
0.04862;6.087140617
0.04863;6.077075885
0.04864;6.067006499
0.04865;6.056932458
0.04866;6.046853764
0.04867;6.036770415
0.04868;6.026682412
0.04869;6.016589755
0.0487;6.006492443
0.04871;5.996390477
0.04872;5.986283857
0.04873;5.976172583
0.04874;5.966056655
0.04875;5.955936072
0.04876;5.945810836
0.04877;5.935680945
0.04878;5.925546399
0.04879;5.9154072
0.0488;5.905263346
0.04881;5.895114839
0.04882;5.884961677
0.04883;5.87480386
0.04884;5.86464139
0.04885;5.854474265
0.04886;5.844302486
0.04887;5.834126053
0.04888;5.823944966
0.04889;5.813759224
0.0489;5.803568829
0.04891;5.793373779
0.04892;5.783174075
0.04893;5.772969716
0.04894;5.762760704
0.04895;5.752547037
0.04896;5.742328716
0.04897;5.732105741
0.04898;5.721878111
0.04899;5.711645828
0.049;5.70140889
0.04901;5.691167298
0.04902;5.680921052
0.04903;5.670670151
0.04904;5.660414596
0.04905;5.650154387
0.04906;5.639889524
0.04907;5.629620007
0.04908;5.619345836
0.04909;5.60906701
0.0491;5.59878353
0.04911;5.588495396
0.04912;5.578202607
0.04913;5.567905165
0.04914;5.557603068
0.04915;5.547296317
0.04916;5.536984912
0.04917;5.526668852
0.04918;5.516348139
0.04919;5.506022771
0.0492;5.495692749
0.04921;5.485358072
0.04922;5.475018742
0.04923;5.464674757
0.04924;5.454326118
0.04925;5.443972825
0.04926;5.433614878
0.04927;5.423252276
0.04928;5.412885021
0.04929;5.402513111
0.0493;5.392136546
0.04931;5.381755328
0.04932;5.371369455
0.04933;5.360978929
0.04934;5.350583748
0.04935;5.340183912
0.04936;5.329779423
0.04937;5.319370279
0.04938;5.308956481
0.04939;5.298538029
0.0494;5.288114923
0.04941;5.277687162
0.04942;5.267254748
0.04943;5.256817679
0.04944;5.246375956
0.04945;5.235929578
0.04946;5.225478547
0.04947;5.215022861
0.04948;5.204562521
0.04949;5.194097527
0.0495;5.183627878
0.04951;5.173153576
0.04952;5.162674619
0.04953;5.152191008
0.04954;5.141702743
0.04955;5.131209823
0.04956;5.12071225
0.04957;5.110210022
0.04958;5.09970314
0.04959;5.089191603
0.0496;5.078675413
0.04961;5.068154568
0.04962;5.057629069
0.04963;5.047098916
0.04964;5.036564109
0.04965;5.026024647
0.04966;5.015480531
0.04967;5.004931761
0.04968;4.994378337
0.04969;4.983820259
0.0497;4.973257526
0.04971;4.962690139
0.04972;4.952118098
0.04973;4.941541403
0.04974;4.930960053
0.04975;4.92037405
0.04976;4.909783392
0.04977;4.89918808
0.04978;4.888588113
0.04979;4.877983493
0.0498;4.867374218
0.04981;4.856760289
0.04982;4.846141706
0.04983;4.835518468
0.04984;4.824890577
0.04985;4.814258031
0.04986;4.803620831
0.04987;4.792978977
0.04988;4.782332468
0.04989;4.771681306
0.0499;4.761025489
0.04991;4.750365018
0.04992;4.739699893
0.04993;4.729030113
0.04994;4.718355679
0.04995;4.707676591
0.04996;4.696992849
0.04997;4.686304453
0.04998;4.675611402
0.04999;4.664913698
0.05;4.654211339
0.05001;4.643504325
0.05002;4.632792658
0.05003;4.622076336
0.05004;4.611355361
0.05005;4.600629731
0.05006;4.589899446
0.05007;4.579164508
0.05008;4.568424915
0.05009;4.557680668
0.0501;4.546931767
0.05011;4.536178212
0.05012;4.525420002
0.05013;4.514657139
0.05014;4.503889621
0.05015;4.493117449
0.05016;4.482340622
0.05017;4.471559142
0.05018;4.460773007
0.05019;4.449982218
0.0502;4.439186775
0.05021;4.428386677
0.05022;4.417581926
0.05023;4.40677252
0.05024;4.39595846
0.05025;4.385139746
0.05026;4.374316377
0.05027;4.363488354
0.05028;4.352655678
0.05029;4.341818346
0.0503;4.330976361
0.05031;4.320129722
0.05032;4.309278428
0.05033;4.29842248
0.05034;4.287561878
0.05035;4.276696621
0.05036;4.265826711
0.05037;4.254952146
0.05038;4.244072927
0.05039;4.233189054
0.0504;4.222300526
0.05041;4.211407345
0.05042;4.200509509
0.05043;4.189607019
0.05044;4.178699875
0.05045;4.167788076
0.05046;4.156871623
0.05047;4.145950517
0.05048;4.135024755
0.05049;4.12409434
0.0505;4.113159271
0.05051;4.102219547
0.05052;4.091275169
0.05053;4.080326137
0.05054;4.06937245
0.05055;4.05841411
0.05056;4.047451115
0.05057;4.036483466
0.05058;4.025511163
