load_torque_Nm;efficiency_percent
0.05084;81.98679058
0.05085;81.98072674
0.05086;81.97452493
0.05087;81.96818394
0.05088;81.96170255
0.05089;81.95507952
0.0509;81.9483136
0.05091;81.94140351
0.05092;81.93434799
0.05093;81.92714573
0.05094;81.91979543
0.05095;81.91229574
0.05096;81.90464534
0.05097;81.89684285
0.05098;81.88888691
0.05099;81.88077612
0.051;81.87250906
0.05101;81.86408432
0.05102;81.85550044
0.05103;81.84675598
0.05104;81.83784943
0.05105;81.82877931
0.05106;81.8195441
0.05107;81.81014227
0.05108;81.80057225
0.05109;81.79083247
0.0511;81.78092135
0.05111;81.77083726
0.05112;81.76057857
0.05113;81.75014362
0.05114;81.73953075
0.05115;81.72873825
0.05116;81.7177644
0.05117;81.70660746
0.05118;81.69526566
0.05119;81.68373723
0.0512;81.67202036
0.05121;81.6601132
0.05122;81.6480139
0.05123;81.63572059
0.05124;81.62323135
0.05125;81.61054426
0.05126;81.59765736
0.05127;81.58456866
0.05128;81.57127617
0.05129;81.55777784
0.0513;81.54407161
0.05131;81.53015539
0.05132;81.51602707
0.05133;81.5016845
0.05134;81.4871255
0.05135;81.47234787
0.05136;81.45734938
0.05137;81.44212775
0.05138;81.42668069
0.05139;81.41100587
0.0514;81.39510093
0.05141;81.37896349
0.05142;81.3625911
0.05143;81.34598132
0.05144;81.32913164
0.05145;81.31203954
0.05146;81.29470245
0.05147;81.27711776
0.05148;81.25928285
0.05149;81.24119503
0.0515;81.22285158
0.05151;81.20424977
0.05152;81.18538678
0.05153;81.16625978
0.05154;81.14686591
0.05155;81.12720224
0.05156;81.10726581
0.05157;81.08705363
0.05158;81.06656263
0.05159;81.04578974
0.0516;81.02473181
0.05161;81.00338565
0.05162;80.98174804
0.05163;80.95981568
0.05164;80.93758526
0.05165;80.91505339
0.05166;80.89221664
0.05167;80.86907151
0.05168;80.84561448
0.05169;80.82184195
0.0517;80.79775027
0.05171;80.77333575
0.05172;80.7485946
0.05173;80.72352302
0.05174;80.69811713
0.05175;80.67237298
0.05176;80.64628657
0.05177;80.61985383
0.05178;80.59307064
0.05179;80.56593278
0.0518;80.538436
0.05181;80.51057597
0.05182;80.48234828
0.05183;80.45374845
0.05184;80.42477193
0.05185;80.39541411
0.05186;80.36567028
0.05187;80.33553568
0.05188;80.30500543
0.05189;80.27407461
0.0519;80.2427382
0.05191;80.21099109
0.05192;80.1788281
0.05193;80.14624396
0.05194;80.11323328
0.05195;80.07979062
0.05196;80.04591043
0.05197;80.01158705
0.05198;79.97681475
0.05199;79.94158768
0.052;79.9058999
0.05201;79.86974535
0.05202;79.83311787
0.05203;79.79601121
0.05204;79.75841899
0.05205;79.72033471
0.05206;79.68175177
0.05207;79.64266345
0.05208;79.6030629
0.05209;79.56294314
0.0521;79.52229709
0.05211;79.48111751
0.05212;79.43939704
0.05213;79.39712819
0.05214;79.35430332
0.05215;79.31091466
0.05216;79.26695427
0.05217;79.22241409
0.05218;79.17728589
0.05219;79.13156128
0.0522;79.08523173
0.05221;79.03828853
0.05222;78.99072281
0.05223;78.94252551
0.05224;78.89368742
0.05225;78.84419914
0.05226;78.79405107
0.05227;78.74323345
0.05228;78.69173629
0.05229;78.63954944
0.0523;78.58666251
0.05231;78.53306493
0.05232;78.47874589
0.05233;78.42369438
0.05234;78.36789915
0.05235;78.31134874
0.05236;78.25403143
0.05237;78.19593527
0.05238;78.13704805
0.05239;78.07735731
0.0524;78.01685033
0.05241;77.95551412
0.05242;77.8933354
0.05243;77.83030062
0.05244;77.76639593
0.05245;77.70160718
0.05246;77.63591991
0.05247;77.56931936
0.05248;77.50179041
0.05249;77.43331765
0.0525;77.36388528
0.05251;77.29347719
0.05252;77.22207686
0.05253;77.14966744
0.05254;77.07623166
0.05255;77.00175188
0.05256;76.92621005
0.05257;76.84958768
0.05258;76.77186588
0.05259;76.69302528
0.0526;76.61304609
0.05261;76.53190802
0.05262;76.44959032
0.05263;76.36607172
0.05264;76.28133045
0.05265;76.19534421
0.05266;76.10809014
0.05267;76.01954484
0.05268;75.92968431
0.05269;75.83848395
0.0527;75.74591857
0.05271;75.65196232
0.05272;75.55658869
0.05273;75.45977052
0.05274;75.36147991
0.05275;75.26168828
0.05276;75.16036628
0.05277;75.0574838
0.05278;74.95300991
0.05279;74.8469129
0.0528;74.73916018
0.05281;74.6297183
0.05282;74.51855287
0.05283;74.40562861
0.05284;74.29090924
0.05285;74.17435747
0.05286;74.05593498
0.05287;73.93560238
0.05288;73.81331916
0.05289;73.68904365
0.0529;73.562733
0.05291;73.4343431
0.05292;73.30382858
0.05293;73.17114273
0.05294;73.03623746
0.05295;72.89906325
0.05296;72.75956908
0.05297;72.61770243
0.05298;72.47340913
0.05299;72.3266334
0.053;72.17731769
0.05301;72.0254027
0.05302;71.87082723
0.05303;71.71352818
0.05304;71.55344041
0.05305;71.39049669
0.05306;71.22462764
0.05307;71.05576158
0.05308;70.88382448
0.05309;70.70873987
0.0531;70.53042868
0.05311;70.3488092
0.05312;70.16379694
0.05313;69.97530449
0.05314;69.78324142
0.05315;69.58751415
0.05316;69.38802577
0.05317;69.18467597
0.05318;68.97736078
0.05319;68.76597253
0.0532;68.55039956
0.05321;68.33052613
0.05322;68.10623216
0.05323;67.8773931
0.05324;67.64387962
0.05325;67.40555749
0.05326;67.16228726
0.05327;66.91392404
0.05328;66.66031724
0.05329;66.40131025
0.0533;66.13674019
0.05331;65.86643754
0.05332;65.59022584
0.05333;65.30792129
0.05334;65.0193324
0.05335;64.72425958
0.05336;64.42249469
0.05337;64.11382058
0.05338;63.79801059
0.05339;63.47482808
0.0534;63.14402578
0.05341;62.80534527
0.05342;62.4585163
0.05343;62.10325611
0.05344;61.73926871
0.05345;61.36624409
0.05346;60.98385739
0.05347;60.59176798
0.05348;60.18961851
0.05349;59.77703385
0.0535;59.35362
0.05351;58.91896286
0.05352;58.47262696
0.05353;58.01415403
0.05354;57.54306151
0.05355;57.05884093
0.05356;56.56095611
0.05357;56.04884128
0.05358;55.521899
0.05359;54.97949791
0.0536;54.42097028
0.05361;53.84560937
0.05362;53.25266653
0.05363;52.64134805
0.05364;52.01081171
0.05365;51.36016303
0.05366;50.68845114
0.05367;49.99466426
0.05368;49.27772478
0.05369;48.53648377
0.0537;47.769715
0.05371;46.97610834
0.05372;46.15426244
0.05373;45.30267667
0.05374;44.41974215
0.05375;43.50373182
0.05376;42.55278938
0.05377;41.56491699
0.05378;40.53796148
0.05379;39.46959899
0.0538;38.35731771
0.05381;37.19839846
0.05382;35.98989285
0.05383;34.72859865
0.05384;33.4110318
0.05385;32.03339476
0.05386;30.59154043
0.05387;29.08093097
0.05388;27.49659067
0.05389;25.83305187
0.0539;24.08429255
0.05391;22.2436643
0.05392;20.30380869
0.05393;18.25655988
0.05394;16.09283074
0.05395;13.80247921
0.05396;11.37415054
0.05397;8.795090544
0.05398;6.050923123
0.05399;3.125383957
0.054;0
